Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
24:12	hwr0		rc://*/ta/man/translate/figs-infostructure	please cause it to happen before me today that you show kindness toward my master Abraham	1	For some languages it may be clearer and more natural to change the order of the clauses in this sentence and say, “Please be kind/gracious to my master by helping me succeed today.” or “Please show your kindness to my master today by helping me find a wife/woman for his son to marry.” Do what is best in your language.
24:12	cv0l			please cause it to happen before me today	1	 Alternate translation: “please help me do what I have come here to do today”
24:12	ixjs			that you show kindness toward	1	 Alternate translation: “and in that way show kindness to” or “and be kind to”
24:12	cgxc		rc://*/ta/man/translate/writing-pronouns	my master Abraham	1	 Alternate translation: “him.”
24:13	fd2a		rc://*/ta/man/translate/writing-politeness	Behold, I am standing by	1	Make sure in your translation that what Abraham’s servant says here to Yahweh sounds polite and respectful, not rude, demanding, or complaining. Also, he is not telling God something that God did not already know. Alternate translation: “Look here I am, standing near” or “As you know, I am standing here beside”
24:13	ulm2			this spring of water	1	The phrase **spring of water** (here and in verse 16) refers to the same well that is referred to in verses 11 and 20, which means that this was probably a spring-fed well. Some translation teams use only one term to refer to this spring or well throughout this chapter in order to prevent confusion. Decide what is best in your language. Alternate translation: “this spring-fed well,”
24:13	awnn			and the daughters of the people of the city	1	 Alternate translation: “and the daughters of the townspeople” or “and the young women of the city”
24:13	jc9y			are coming out to draw water	1	See how you translated “draw/get water” in verse 11. Alternate translation: “are coming out here to get water.”
24:14	fw47		rc://*/ta/man/translate/writing-politeness	And let it be {that	1	Make sure that your translation of the servant’s request to God sounds polite.
24:14	w6tq			the young woman whom I say to her	1	The phrase **young woman** is actually a single word in Hebrew (like the old English words “damsel” and “maiden”) and refers to a young woman who is old enough to get married, but has never been married before. Some languages have a single word for this; other languages prefer a phrase.
24:14	qkdm			Please let down your jar	1	The water containers that people used were usually made out of clay. Alternate translation: “Please lower your water jug”
24:14	avo0			so that I may drink	1	 Alternate translation: “so that I can drink some water,” or “so that I can take a drink of water,”
24:14	mgn6			and she says	1	 Alternate translation: “if she says to me,”
24:14	ych4		rc://*/ta/man/translate/figs-quotesinquotes	Drink and I will also water your camels	1	For some languages it is clearer and more natural to make one or both of the two embedded direct quotes in this verse into indirect quotes. For example you could say, “Please make it happen that when I ask one of the young women to lower her jug so that I can have a drink of water, she will offer me a drink and will also offer to draw water for my camels.” Do what is best in your language. Alternate translation: “Have a drink, and I will also get water for your camels”
24:14	tgbs			let} her {be the one} you have appointed	1	Consider whether or not it is better in your language to begin a new sentence here.
24:14	hmob			for your servant, for Isaac	1	 Alternate translation: “as a wife for your servant Isaac.”
24:14	ys98			And by her I will know that you have shown kindness toward my master	1	See how you translated “show kindness toward” in verse 12. Alternate translation: “and that you have been kind to my master Abraham.”
24:15	b9n9			Then it happened before he had finished speaking	1	Many translations omit the phrase **Then it happened**, but this phrase emphasizes the events that follow it and adds suspense, so that the audience wonders what the outcome will be. Do what is natural in your language.
24:15	e70q			then behold	1	This phrase spotlights Rebekah and shows that she is the center of attention. Consider what is the best way to communicate that in your language. Alternate translation: “just then he saw” or “suddenly he saw”
24:15	h8p0		rc://*/ta/man/translate/writing-participants	Rebekah was coming out	1	Consider what is the best way in your language to introduce Rebekah here for the first time in this episode. Some translations use an exclamation point to help show the excitement.
24:15	mbyu			who was born to Bethuel	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “Her father was Bethuel,”
24:15	fygo		rc://*/ta/man/translate/figs-infostructure	And her water jar {was} on her shoulder	1	For some languages it may be more natural to put this clause earlier in this verse and say, “Rebekah was coming out of the city with/carrying her/a water jar/jug on her shoulder.” Do what is best in your language. Alternate translation: “She was carrying a water jug on her shoulder.” or “She had a water jug on her shoulder.”
24:16	zld1			And the young woman {was} a very beautiful-looking virgin	1	See how you translated **young woman** in verses 14 and 15. Alternate translation: “Rebekah was a very beautiful unmarried young woman,”
24:16	ig54		rc://*/ta/man/translate/figs-idiom	and a man had not known her	1	See how you translated the idiom “not known a man” in Gen 19:8. Alternate translation: “whom no man had ever slept with.” or “who had never slept with a man.” or “who had never had sexual relations with a man.”
