Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
6:20	m6ql		rc://*/ta/man/translate/figs-metaphor	and for their brothers, the priests	1	Here, **brothers** is a figurative way of saying fellow priests, although it is possible that this group included some of the biological brothers of the priests who slaughtered the lambs. Alternate translation: “and for their fellow priests”
6:21	dpio		rc://*/ta/man/translate/figs-metaphor	And the sons of Israel ate	1	**Sons** here means descendants. The book is envisioning all of the Israelites as descendants of the patriarch Jacob, who was also known as Israel. Alternate translation: “And the Israelites ate”
6:21	zqei		rc://*/ta/man/translate/figs-ellipsis	And the sons of Israel ate	1	Here the book leaves out some of the words that a sentence would ordinarily need in order to be complete. Alternate translation: “And the Israelites ate the Passover meal”
6:21	n0yo		rc://*/ta/man/translate/figs-explicit	and every one who separated himself to them from the uncleanness of the nations of the land in order to seek Yahweh	1	This could mean one of two possibilities. (1) It could be referring to people from other nations who had converted and become Jews. Alternate translation: “and anyone from another nation who had abandoned their former practices and become a Jew and would now worship and obey Yahweh” or (2) It could be referring to Israelites who had not been taken into exile but who had adopted the customs and practices of the other people groups that had come to live in the former Jewish homeland. Alternate translation: “as well as Israelites who had not gone into exile, who had adopted foreign practices, but who would now join the returned exiles in worshiping and obeying Yahweh”
6:21	p72z		rc://*/ta/man/translate/figs-metaphor	and every one who separated himself & from the uncleanness of the nations of the land	1	Being **separated** from uncleanness represents refusing to do things that make people unclean. Alternate translation: “and everyone who refused to do the things that made them unclean that the other people groups living in the land did”
6:21	alu2		rc://*/ta/man/translate/figs-metaphor	from the uncleanness of the nations of the land	1	Here, **uncleanness** represents being unacceptable to God. Alternate translation: “from the things that made the nations around them unacceptable to God”
6:21	slp3		rc://*/ta/man/translate/figs-idiom	the nations of the land	1	Like **the people of the land** in [4:4](../04/04.md), this expression refers to the non-Israelite people groups who were living in this area. (Review the note at [4:4](../04/04.md) if that would be helpful.) Alternate translation: “the foreign people groups living nearby”
6:21	tyz7		rc://*/ta/man/translate/figs-metaphor	in order to seek Yahweh	1	To **seek** Yahweh means to choose to know, worship, and obey him. Alternate translation: “to worship and obey Yahweh”
6:21	mamh		rc://*/ta/man/translate/figs-distinguish	the God of Israel	1	As in [4:1](../04/01.md), this phrase provides further background information about who Yahweh is. In context, it helps distinguish Yahweh from the gods of the nations of the land. Alternate translation: “Yahweh, the God whom the people of Israel worshiped”
6:22	mk5t		rc://*/ta/man/translate/grammar-connect-time-sequential	Then they performed	1	This phrase indicates that the event the story will now relate came after the event it has just described. If it would be helpful in your language, you could show this relationship by using a phrase such as “After that.”
6:22	nq0t		rc://*/ta/man/translate/translate-names	Then they performed the Festival of Unleavened Bread seven days with joy	1	**Festival of Unleavened Bread** is the name of another religious festival that the law of Moses commanded the Jews to celebrate every year to remember how God had rescued their ancestors from slavery in Egypt. The term **Unleavened Bread** refers to bread that is made without yeast or other leavening. When God freed the Israelites from slavery in Egypt, he told them to flee quickly without waiting for their bread to rise. Unleavened bread is served in the yearly Passover meal in remembrance of that time. Then for the next week after Passover, the Jews are still not to eat any leavened bread. The beginning and end of that week are marked by special ceremonies. Alternate translation: “For the next seven days, they joyfully celebrated the Festival of Unleavened Bread”
6:22	p2re		rc://*/ta/man/translate/grammar-connect-logic-result	Then they performed the Festival of Unleavened Bread seven days with joy, because Yahweh had caused them to be joyful, and had caused the heart of the king of Assyria to turn toward them, to strengthen their hands in the work of the house of God, the God of Israel	1	This sentence has three main parts, each one giving the reason for what comes before it. If it would be helpful in your language, you could break the sentence into three sentences, and put the earlier part about the festival at the end. In that way, each sentence gives the result of the sentence before it. Alternate translation: “Yahweh had made the king of Assyria to feel favorable toward the Jews so that he supported the rebuilding of the temple. This had made the people very happy. As a result, they performed the Festival of Unleavened Bread seven days with joy”
