Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
For doing this, you will heap coals of fire on his head"	1	This sentence is a quotation of [Proverbs 25:21–22](../pro/25/21.md). It may be helpful to your readers to indicate this by setting off all of this material with quotation marks or with whatever punctuation or convention your language uses to indicate a quotation.
12:20	c4ig		rc://*/ta/man/translate/figs-yousingular	your enemy & you will heap	1	Here the pronouns **your** and **you** are singular and addressed as though to one person. If it would be helpful in your language, you could use plural forms here.
12:20	uwbq		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** indicates that what follows this word explains what came before it. Here, **For** indicates that what follows is the reason why what was said in the previous sentence is true. Use a natural way in your language for indicating a reason. Alternate translation: “This is due to the fact that”
12:20	wce6		rc://*/ta/man/translate/figs-idiom	you will heap coals of fire on his head	1	This clause is an idiom. It could refer to: (1) a person feeling shame as a result of being helped by someone whom that person had harmed. Alternate translation: “you will make the person who harmed you feel badly about how he has mistreated you” (2) God very severely punishing the person who is being helped. Alternate translation: “you will give God a reason to judge him more harshly”
12:21	q761		rc://*/ta/man/translate/figs-personification	Do not be overcome by the evil, but overcome the evil with the good	1	Paul describes **evil** as if it were a person who could conquer someone or be conquered by someone. He is referring to someone doing evil in response to someone doing evil to that person. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “Do not let evil cause you to do evil, but use good to prevent evil from influencing you”
12:21	p7fd		rc://*/ta/man/translate/figs-abstractnouns	the evil, & the evil & the good	1	If your language does not use abstract nouns for the ideas of **evil** and **good**, you could express the same ideas in another way. Alternate translation: “evil things … evil things … good things”
12:21	k8et		rc://*/ta/man/translate/figs-activepassive	Do not be overcome by the evil	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Do not let evil overcome you”
13:intro	l4q7				0	# Romans 13 General Notes\n\n## Structure and Formatting\n\n7. Instructions for living as Christians (12:1–15:13)\n    * How to act toward God (12:1–2)\n    * How to serve the church (12:3–8)\n    * How to act toward other Christians (12:9–13)\n    * How to act toward unbelievers (12:14–21)\n    * How to act toward government (13:1–7)\n    * How to act toward other people (13:8–10)\n    * Act as if the end is near (13:11–14)\n\n## Religious and Cultural Concepts in This Chapter\n\n### Submission to rulers\n\nIn [13:1–7](../13/01.md) Paul commands his readers to obey rulers and pay taxes. Some readers will find this difficult to accept, especially if they live in places where wicked rulers persecute the church. It is important to recognize that the Holy Spirit led Paul to write these words while the Roman government was persecuting Christians. Christians must obey their rulers as well as obey God. The only time a Christian should disobey governing authorities is when those rulers do not allow Christians to do something God explicitly commands them to do (for an example of such a situation, see [Acts 5:28–29](../act/05/28.md)).\n\n### “The night advanced, and the day has come near”\n\nIn [13:11–14](../13/11.md) Paul tells his readers that they should behave like Jesus because Jesus is coming back soon. He calls the current time in which people do what is evil the “night,” and he calls the time when Jesus returns the “day.”
13:1	i1kf		rc://*/ta/man/translate/figs-activepassive	Let every soul be subject to governing authorities	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Let every soul subject itself to governing authorities” or “Let everyone subject themselves to governing authorities”
13:1	b8nf		rc://*/ta/man/translate/figs-synecdoche	every soul	1	Paul uses **soul** here to refer to the whole life of a person. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “every human being”
13:1	gkmd		rc://*/ta/man/translate/figs-abstractnouns	to governing authorities, & authority & existing {authorities	1	If your language does not use abstract nouns for the ideas of **authorities** and **authority**, you could express the same ideas in another way. Alternate translation: “to those who are authorized to govern … authorized person … existing ones who are authorized”
13:1	wii2		rc://*/ta/man/translate/figs-doublenegatives	there is no authority except from God	1	If your readers would misunderstand this double negative, you could translate it as a positive statement. Alternate translation: “all authority comes from God”
13:1	j3lr		rc://*/ta/man/translate/figs-activepassive	and the existing {authorities} are appointed by God	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “and God appointed the existing authorities”
13:2	ezg5		rc://*/ta/man/translate/grammar-connect-logic-result	So then	1	**So then** indicates that what follows in this verse summarizes ideas that were previously expressed. **So then** here introduces the result of what Paul said in the previous verse. Use a natural way in your language for indicating result. Alternate translation: “Since this is true”
