Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
5:13	abw2		rc://*/ta/man/translate/figs-explicit	יוֹשֵׁ֖ב בְּ⁠שַׁ֥עַר הַ⁠מֶּֽלֶךְ	sitting at the gate of the king	1	Haman could be referring to the way Mordecai has been refusing to stand up to honor him, or he could be referring generally to the way Mordecai has never honored him (by either bowing or standing up) ever since he was appointed to a position in the king’s service and stationed at the gate. Either way, being reminded of this dishonor is the reason why Haman continues to be unhappy. If it would be helpful in your language, you could say this explicitly. Alternate translation: “sitting at the citadel gate and refusing to honor me”
5:13	abw3			בְּ⁠שַׁ֥עַר הַ⁠מֶּֽלֶךְ	at the gate of the king	1	Alternate translation: “the citadel gate”
5:14	abw4		rc://*/ta/man/translate/figs-explicit	וַ⁠תֹּ֣אמֶר ל⁠וֹ֩ זֶ֨רֶשׁ אִשְׁתּ֜⁠וֹ וְ⁠כָל־אֹֽהֲבָ֗י⁠ו	And Zeresh his wife, with all of his friends, said to him	1	The verb is feminine, so it is Zeresh who is speaking here. By mentioning the friends, it is implied that they are in agreement with what she says. If it would be helpful in your language, you could say, “Then Haman’s wife Zeresh suggested, and his friends agreed.”
5:14	j81r			וְ⁠כָל־אֹֽהֲבָ֗י⁠ו	with all of his friends	1	This means the friends whom Haman had invited to his home that day. Alternate translation: “his friends who were there”
5:14	abw5		rc://*/ta/man/translate/figs-explicit	יַֽעֲשׂוּ	Let them make	1	You can say who would do the action. Alternate translation: “have your servants set up”
5:14	i2f3		rc://*/ta/man/translate/translate-unknown	עֵץ֮	a pole	1	See how you translated this in [2:23](../02/23.md). Review the note there if that would be helpful. Be sure your translation is consistent in the chapters that follow.
5:14	k8zd		rc://*/ta/man/translate/translate-bdistance	גָּבֹ֣הַּ חֲמִשִּׁ֣ים אַמָּה֒	50 cubits high	1	You can convert this to a modern measure if that is the style of translation that you are using. Alternate translation: “seventy-five feet high” or “twenty-five meters high”
5:14	hiui		rc://*/ta/man/translate/figs-explicit	אֱמֹ֣ר לַ⁠מֶּ֗לֶךְ וְ⁠יִתְל֤וּ אֶֽת־מָרְדֳּכַי֙ עָלָ֔י⁠ו	speak to the king, and let them hang Mordecai on it	1	If it would be helpful in your language, you could make explicit what Haman would say to the king. Alternate translation: “speak to the king and tell him that you would like to hang Mordecai on it” or “tell the king that you intend to hang Mordecai on it”
5:14	abw7		rc://*/ta/man/translate/figs-explicit	וְ⁠יִתְל֤וּ אֶֽת־מָרְדֳּכַי֙ עָלָ֔י⁠ו	and let them hang Mordecai on it	1	If it would be helpful in your language, you could make explicit who does the action. Probably, Haman’s servants would carry out the action. But since it would happen under Haman’s orders and perhaps under his supervision, you could also describe him as the one who does the action if that would be natural in your language. Alternate translation: “and have your servants hang Mordecai on it” or “and hang Mordecai on it”
5:14	abw8		rc://*/ta/man/translate/grammar-connect-logic-result	וּ⁠בֹֽא & אֶל הַ⁠מִּשְׁתֶּ֖ה שָׂמֵ֑חַ	Then go & to the banquet joyful	1	**Then** indicates more than a time sequence here. Zeresh and the friends are saying what the result would be. Alternate translation: “after he is dead, you will be able to go to the banquet … in a good mood”
5:14	bbs9		rc://*/ta/man/translate/figs-metonymy	וַ⁠יִּיטַ֧ב הַ⁠דָּבָ֛ר לִ⁠פְנֵ֥י הָמָ֖ן	And the word was good before the face of Haman	1	The **word** was the suggestion that Zeresh and the friends made. Here, **face** represents Haman himself by something associated with him, his face, which showed what he was thinking and feeling. Alternate translation: “Haman decided that he liked this idea” or “that suggestion pleased Haman”
5:14	i8is			וַ⁠יַּ֥עַשׂ הָ⁠עֵֽץ	and he made the pole	1	Haman most likely did not do this personally. He ordered it to be done. Alternate translation: “he gave his servants orders to set up the pole” or “he told his servants to construct the gallows”
5:14	j83r		rc://*/ta/man/translate/translate-unknown	הָ⁠עֵֽץ	the pole	1	See how you translated this in [2:23](../02/23.md). Review the note there if that would be helpful. Be sure your translation is consistent in the chapters that follow.
6:intro	i9x7					0	# Esther 6 General Notes\n\n## Structure and Formatting\n\nThis chapter continues the story of Haman’s fall.\n\n## Religious and Cultural Concepts in This Chapter\n\n### Approaching the king\n\nIt was not possible for a person to easily approach the king. Normally, access to him was very limited. There are several events in this chapter which show the layers of protection surrounding the king.
6:1	j85r		rc://*/ta/man/translate/writing-newevent	בַּ⁠לַּ֣יְלָה הַ⁠ה֔וּא	That night	1	This introduces a new event in the story. Use a natural way of introducing a new event in your language.
6:1	abw9		rc://*/ta/man/translate/figs-personification	נָדְדָ֖ה שְׁנַ֣ת הַ⁠מֶּ֑לֶךְ	the sleep of the king fled away	1	Here, **sleep** is spoken of as if it were a living thing that could flee away. Alternate translation: “the king could not sleep”
6:1	abx1		rc://*/ta/man/translate/figs-explicit	וַ⁠יֹּ֗אמֶר לְ⁠הָבִ֞יא	And he said to bring	1	**He** means the king. The implication is that he told the young men who attended him to do this. Verses 3 and 5 indicate this. If it would be helpful in your language, you could say this explicitly. Alternate translation: “so he commanded his servants to fetch”
6:1	abx2			סֵ֤פֶר הַ⁠זִּכְרֹנוֹת֙ דִּבְרֵ֣י הַ⁠יָּמִ֔ים	the book of records of the events of days	1	This is equivalent to the expression “the book of the events of days” in [2:23](../02/23.md). See how you translated that expression. Alternate translation: “the royal chronicles” or “the records of what had happened during all the time that he had been king”
6:1	abx3		rc://*/ta/man/translate/figs-activepassive	וַ⁠יִּהְי֥וּ נִקְרָאִ֖ים	and they were being called out	1	This means that the chronicles were read out loud. You can say this with an active form, and you can say who did the action. Alternate translation: “the young men got the chronicles and began to read them out loud”
6:1	j87r		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֥י הַ⁠מֶּֽלֶךְ	before the face of the king	1	Here, **face** represents the presence of a person. This phrase means that the book was being read in the king’s presence. Alternate translation: “to the king”
6:2	u4gi		rc://*/ta/man/translate/figs-activepassive	וַ⁠יִּמָּצֵ֣א כָת֗וּב	And it was found written	1	Both terms **found** and **recorded** can be expressed in active form. Alternate translation: “they found that the writers had recorded there” or “they read the part where the writers had written”
6:2	abx4		rc://*/ta/man/translate/figs-explicit	הִגִּ֨יד מָרְדֳּכַ֜י עַל	Mordecai had told about	1	The implication is that Mordecai had saved the king’s life by discovering the plot and telling him about it. If it would be helpful in your language, you could say this explicitly. Alternate translation: “Mordecai had saved the king’s life by discovering a plot against the king and telling him about it”
6:2	abx5		rc://*/ta/man/translate/figs-events	הִגִּ֨יד מָרְדֳּכַ֜י עַל	Mordecai had told about	1	To relate the events in chronological order, you can put this at the end of the verse. Alternate translation: “but Mordecai had saved the king’s life by discovering their plot and telling him about it”
6:2	syd9		rc://*/ta/man/translate/translate-names	בִּגְתָ֣נָא וָ⁠תֶ֗רֶשׁ	Bigthana and Teresh	1	These are the same two men who are named in [2:21](../02/21.md). However, there the first man’s name is said to be “Bigthan.” Decide on a consistent way of translating these names so your readers will know that they are the same men.
6:2	abx6		rc://*/ta/man/translate/translate-unknown	שְׁנֵי֙ סָרִיסֵ֣י הַ⁠מֶּ֔לֶךְ	two of the eunuchs of the king	1	See how you translated the term **eunuch** in [1:10](../01/10.md). Alternate translation: “two of the royal guardians”
6:2	abx7			מִ⁠שֹּׁמְרֵ֖י הַ⁠סַּ֑ף	who were from the guardians of the doorway	1	See how you translated this expression in [2:23](../02/23.md). Alternate translation: “who protected the doorway to the king’s private quarters”
6:2	abx8		rc://*/ta/man/translate/figs-metaphor	בִּקְשׁוּ֙	they had sought	1	Here, **seeking** means actively trying to do something. Alternate translation: “they had planned” or “they had tried”
6:2	j89r		rc://*/ta/man/translate/figs-idiom	לִ⁠שְׁלֹ֣חַ יָ֔ד	to stretch out a hand	1	As in [2:21](../02/21.md), the expression **to stretch out a hand** means to cause someone physical harm with the intention of killing them. Alternate translation: “to assassinate” or “to kill”
6:3	lmz6		rc://*/ta/man/translate/figs-hendiadys	מַֽה־נַּעֲשָׂ֞ה יְקָ֧ר וּ⁠גְדוּלָּ֛ה לְ⁠מָרְדֳּכַ֖י	What honor or greatness was done for Mordecai	1	**Honor** and **greatness** have similar meanings and they are used together to emphasize that Mordecai should certainly have been honored in some grand way for saving the king’s life. If it would be helpful in your language, you could express this by putting the terms together. For example, you could say, “What great honor was done for Mordecai?” Alternate translation: “what did we do to reward Mordecai or to show that we appreciated what he did”
6:3	aby0		rc://*/ta/man/translate/figs-activepassive	נַּעֲשָׂ֞ה	was done	1	You can say this with an active form. Alternate translation: “what did I do” or “what did we do”
6:3	n2az		rc://*/ta/man/translate/figs-activepassive	לֹא־נַעֲשָׂ֥ה עִמּ֖⁠וֹ דָּבָֽר	Not a thing has been done with him	1	You can say this with an active form. However, it would be good to say this in a way that does not create the impression that the young men are accusing the king. Alternate translation: “no one did anything for him”
6:3	aby1			עַל־זֶ֑ה	on account of this	1	Alternate translation: “for saving my life”
6:4	aby2		rc://*/ta/man/translate/figs-explicit	מִ֣י בֶ⁠חָצֵ֑ר	Who is in the court	1	This could mean either: (1) The king knows that there is someone in the courtyard, maybe because he heard someone walking there; he wants to know who it is. (2) Since there are always people around the palace, the king assumes that there must be someone out in the courtyard. In either case, the king wants to know if there is someone there with whom he could consult about the best way to honor Mordecai. As the story has already said in [1:13](../01/13.md), it was the king’s habit to consult his advisors on important questions. If it would be helpful in your language, you could say this explicitly. Alternate translation: “the king wanted to consult someone about the best way to honor Mordecai, so he asked, ‘who is in the courtyard’”
6:4	aby3			מִ֣י בֶ⁠חָצֵ֑ר	Who is in the court	1	In order to present the events in logical and chronological order, you can put the king’s question last in the verse if that would be more natural in your language. Haman had already come in the courtyard by the time the king asked this question.
6:4	j91r		rc://*/ta/man/translate/grammar-connect-time-background	וְ⁠הָמָ֣ן בָּ֗א לַ⁠חֲצַ֤ר בֵּית־הַ⁠מֶּ֨לֶךְ֙ הַ⁠חִ֣יצוֹנָ֔ה לֵ⁠אמֹ֣ר לַ⁠מֶּ֔לֶךְ לִ⁠תְלוֹת֙ אֶֽת־מָרְדֳּכַ֔י עַל־הָ⁠עֵ֖ץ אֲשֶׁר־הֵכִ֥ין לֽ⁠וֹ	Now Haman had come into the outer court of the house of the king to say to the king to hang Mordecai on the pole that he had prepared for him	1	This sentence indicates that Haman had already entered the outer court when King Ahasuerus asked his question. You could indicate this with a phrase such as “at that moment” or “just then” or “while they were talking”
