Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
13:29	vwt4		rc://*/ta/man/translate/figs-metonymy	τοῦ ξύλου	the tree	1	The word translated **tree** can mean either an actual tree or something made of wood. Paul is using the word to refer to the cross, which was made out of wood. Alternate translation: “from the cross”
13:30	h5jw		rc://*/ta/man/translate/grammar-connect-logic-contrast	ὁ δὲ Θεὸς ἤγειρεν αὐτὸν	But God raised him	1	Paul uses the word **But** to indicate a strong contrast between what the people did and what God did. Alternate translation: “Nevertheless”
13:30	zsx4		rc://*/ta/man/translate/figs-idiom	ἤγειρεν αὐτὸν	raised him	1	Here, **raised** is an idiom for causing someone who has died to become alive again. Alternate translation: “caused him to live again after he had died”
13:30	mqx8		rc://*/ta/man/translate/figs-nominaladj	ἤγειρεν αὐτὸν ἐκ νεκρῶν	raised him from the dead	1	Paul is using the adjective **dead** as a noun to mean people who have died. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “from among those who were dead”
13:31	zesg		rc://*/ta/man/translate/writing-pronouns	ὃς ὤφθη ἐπὶ ἡμέρας πλείους τοῖς συναναβᾶσιν αὐτῷ ἀπὸ τῆς Γαλιλαίας εἰς Ἰερουσαλήμ	who was seen for many days by the ones having come up with him from Galilee to Jerusalem	1	The pronoun **who** refers to Jesus. It may be helpful to clarify this for your readers, and it may be helpful to begin a new sentence here. Alternate translation: “Jesus was seen for many days by the ones having come up with him from Galilee to Jerusalem”
13:31	ig7w		rc://*/ta/man/translate/figs-activepassive	ὃς ὤφθη ἐπὶ ἡμέρας πλείους τοῖς συναναβᾶσιν αὐτῷ ἀπὸ τῆς Γαλιλαίας εἰς Ἰερουσαλήμ	who was seen for many days by the ones having come up with him from Galilee to Jerusalem	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “The ones having come up with him from Galilee to Jerusalem saw him for many days”
13:31	g4vl		rc://*/ta/man/translate/figs-explicit	ἡμέρας πλείους	many days	1	We know from the Gospels that this period was 40 days. Translate **many days** with a term that would be appropriate for that length of time.
13:31	rw9e		rc://*/ta/man/translate/figs-idiom	τοῖς συναναβᾶσιν	by the ones having come up	1	Paul says **having come up** because that was the customary way of speaking about traveling to Jerusalem, since that city is up on a mountain. Alternate translation: “by the ones who traveled”
13:32	h6ch		rc://*/ta/man/translate/figs-explicit	τὴν πρὸς τοὺς πατέρας ἐπαγγελίαν γενομένην	the promise having been to {our} fathers	1	Paul assumes that his listeners will know that he is referring to a **promise** that God made. If it would be helpful to your readers, you could state that explicitly. Alternate translation: “the promise that God made to our fathers”
13:32	hr2g		rc://*/ta/man/translate/figs-metaphor	τοὺς πατέρας	our} fathers	1	Paul is using the term **fathers** to mean “ancestors.” Alternate translation: “our ancestors”
13:33	b1uh		rc://*/ta/man/translate/translate-versebridge	ὅτι ταύτην ὁ Θεὸς ἐκπεπλήρωκεν τοῖς τέκνοις ἡμῶν	that God has completely fulfilled this for our children	1	It may be helpful to create a verse bridge that combines verse 32 with the first part of verse 33. you could state something like this: “And we are proclaiming to you that by raising Jesus, God has completely fulfilled for our children the promise he made to our fathers.”
13:33	t0wt		rc://*/ta/man/translate/figs-explicit	ταύτην	this	1	Paul assumes that his listeners will know that by **this** he means the promise he described in the previous verse. Alternate translation: “this promise”
13:33	dy6w		rc://*/ta/man/translate/translate-textvariants	τοῖς τέκνοις ἡμῶν	for our children	1	Some ancient copies read, “for us, their children” which makes sense, since Paul is saying that this promise was fulfilled in his own generation, not in the next generation. If the reading **for our children** is correct, Paul may mean “for the children of us Israelites.” If a translation of the Bible already exists in your area, you could consider using the reading in that translation. If there is not already a Bible translation in your area, you may wish to follow the readings of ULT and UST.
13:33	t176		rc://*/ta/man/translate/figs-metaphor	τοῖς τέκνοις ἡμῶν	for our children	1	If this is the correct reading, then Paul may be using the term **children** to mean “descendants.” Alternate translation: “for our descendants”
13:33	d95n		rc://*/ta/man/translate/figs-idiom	ἀναστήσας Ἰησοῦν	raising up Jesus	1	Here, **raising up** is an idiom for causing someone who has died to become alive again. Alternate translation: “causing Jesus to live again after he had died”
13:33	y3tz		rc://*/ta/man/translate/figs-activepassive	ὡς καὶ ἐν τῷ ψαλμῷ γέγραπται τῷ δευτέρῳ	As it is also written in the second Psalm	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “As we can also read in the second Psalm”
13:33	h9ir		rc://*/ta/man/translate/translate-ordinal	τῷ ψαλμῷ & τῷ δευτέρῳ	the second Psalm	1	If your language does not use ordinal numbers, you could use a cardinal number here or an equivalent expression. Alternate translation: “Psalm 2”
13:33	ljnl		rc://*/ta/man/translate/figs-quotemarks	Υἱός μου εἶ σύ, ἐγὼ σήμερον γεγέννηκά σε	You are my Son; today I have fathered you	1	Even if your language does not customarily put one direct quotation inside another, it would be good to present this quotation from Psalm 2 as a direct quotation if possible, since God is addressing the Messiah directly in it. You may be able to indicate its beginning with an opening second-level quotation mark or with some other punctuation or convention that your language could use to indicate the start of a second-level quotation. You may also be able to use special formatting to set off the quotation, as ULT does.
13:33	c1pn		rc://*/ta/man/translate/figs-parallelism	Υἱός μου εἶ σύ, ἐγὼ σήμερον γεγέννηκά σε	You are my Son; today I have fathered you	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if the repetition might be confusing, you could connect the phrases with a word that shows that the second phrase is repeating the first one, not saying something additional. Alternate translation: “You are my Son, yes, today I have fathered you”
13:33	tla1		rc://*/ta/man/translate/guidelines-sonofgodprinciples	Υἱός & γεγέννηκά σε	Son; & have fathered you	1	**Son** is an important title that describes the relationship between Jesus and God. Be sure to retain this title in your translation.
13:34	zhjq		rc://*/ta/man/translate/writing-pronouns	ἀνέστησεν αὐτὸν & εἴρηκεν	he raised him up & he has spoken	1	The pronoun **he** refers to God, and the pronoun **him** refers to Jesus. It may be helpful to clarify this for your readers. Alternate translation: “God raised Jesus … God has spoken”
13:34	je9s		rc://*/ta/man/translate/figs-idiom	ἀνέστησεν αὐτὸν	he raised him up	1	As in [2:24](../02/24.md), the idiom **raised up** means that God made Jesus alive again after he died. Alternate translation: “he brought him back to life”
