Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
32:17	glbd		rc://*/ta/man/translate/figs-quotesinquotes	לְ⁠מִי אַ֨תָּה֙ וְ⁠אָ֣נָה תֵלֵ֔ךְ	Whom do you {belong} to, and where are you going	1	Consider whether it is more natural in your language to use a direct or indirect quote in verses 17-20a. Alternate translation: “who your master is and where you are going”
32:17	m07z		rc://*/ta/man/translate/figs-quotesinquotes	וּ⁠לְ⁠מִ֖י אֵ֥לֶּה לְ⁠פָנֶֽי⁠ךָ	And whom do these {animals} {belong} to {that are} before you	1	" Alternate translation: “and asks who owns the animals that you are herding,”"
32:18	oh8m			וְ⁠אָֽמַרְתָּ֙	then you say	1	" Alternate translation: “then you must tell him,” or “then you are to answer him,”"
32:18	i1mc		rc://*/ta/man/translate/figs-honorifics	לְ⁠עַבְדְּ⁠ךָ֣ לְ⁠יַעֲקֹ֔ב מִנְחָ֥ה הִוא֙ שְׁלוּחָ֔ה לַֽ⁠אדֹנִ֖⁠י לְ⁠עֵשָׂ֑ו	They belong} to your servant, to Jacob. They {are} a gift sent to my lord, to Esau	1	Also see how you translated **your servant** and **my lord** in verse 4.
32:18	j8h3			וְ⁠הִנֵּ֥ה גַם ה֖וּא אַחֲרֵֽי⁠נוּ	And behold, he {is} also behind us	1	Notice that the pronoun **us** is exclusive here.
32:19	t364			וַ⁠יְצַ֞ו גַּ֣ם	Then he also commanded	1	See how you translated **commanded** in verse 17. Alternate translation: “In the same way, Jacob instructed” or “Jacob gave the same orders to”
32:19	o5nc			אֶת הַ⁠שֵּׁנִ֗י גַּ֚ם אֶת הַ⁠שְּׁלִישִׁ֔י	the second {servant}, also the third	1	" Alternate translation: “the servant in charge of the second herd and the servant in charge of the third group,” or “the servants who were in charge of the second and third herds of animals,”"
32:19	ig25			גַּ֚ם אֶת כָּל הַ⁠הֹ֣לְכִ֔ים אַחֲרֵ֥י הָ⁠עֲדָרִ֖ים לֵ⁠אמֹ֑ר	also all who followed behind the herds, saying	1	" Alternate translation: “as well as all the other servants who were in charge of the other herds”"
32:19	b352			כַּ⁠דָּבָ֤ר הַ⁠זֶּה֙ תְּדַבְּר֣וּ⁠ן אֶל עֵשָׂ֔ו בְּ⁠מֹצַאֲ⁠כֶ֖ם אֹתֽ⁠וֹ	Say the same thing to Esau when you find him	1	" Alternate translation: “When you meet Esau, you are to tell him the same thing that I told the first servant.”"
32:20	ryl0		rc://*/ta/man/translate/figs-quotesinquotes	וַ⁠אֲמַרְתֶּ֕ם גַּ֗ם הִנֵּ֛ה עַבְדְּ⁠ךָ֥ יַעֲקֹ֖ב אַחֲרֵ֑י⁠נוּ	And also say, ‘Behold, your servant Jacob {is} behind us	1	See how you translated **is behind us** in verse 18.
32:20	gglq			כִּֽי אָמַ֞ר	For he said	1	" Alternate translation: “Jacob did all that, because he said”"
32:20	s0ro		rc://*/ta/man/translate/figs-idiom	אֲכַפְּרָ֣ה פָנָ֗י⁠ו בַּ⁠מִּנְחָה֙	I will cover his face with the gift	1	The idiom **cover his face** means to try to calm someone’s anger by doing something to please him. Consider whether your language has a similar idiom you could use here. Alternate translation: “I can pacify Esau by sending” or “Perhaps Esau will stop being angry at me if I send”
32:20	ne75		rc://*/ta/man/translate/figs-infostructure	בַּ⁠מִּנְחָה֙ הַ⁠הֹלֶ֣כֶת לְ⁠פָנָ֔⁠י	with the gift that is going before me	1	For some languages it is more natural to use an indirect quote here and say, “because he thought that if he sent the gifts of animals ahead of himself to Esau, then Esau would stop being angry at him.” Notice that this alternate translation also changes the clause order. Do what is best in your language. Alternate translation: “him this gift of animals ahead of me” or “this gift of animals to him ahead of me”
32:20	vaa1		rc://*/ta/man/translate/figs-quotations	וְ⁠אַחֲרֵי כֵן֙ אֶרְאֶ֣ה פָנָ֔י⁠ו אוּלַ֖י יִשָּׂ֥א פָנָֽ⁠י	and after that, when I see his face, perhaps he will receive my face	1	Make sure that the way you translate this clause fits with how you translated the previous clauses as either a direct or indirect quote. Alternate translation: “After that, perhaps he will forgive me and welcome me when we see each other face to face.”
32:21	r0gm			וַ⁠תַּעֲבֹ֥ר הַ⁠מִּנְחָ֖ה עַל פָּנָ֑י⁠ו	Then the gift went before him	1	See how you translated **gift** in verses 13, 18, 20. Alternate translation: “So the animal gifts for Esau were taken ahead of Jacob by his servants,”
32:21	bq6f			וְ⁠ה֛וּא לָ֥ן בַּ⁠לַּֽיְלָה הַ⁠ה֖וּא בַּֽ⁠מַּחֲנֶֽה	and he himself stayed for that night in the camp	1	" Alternate translation: “but Jacob and his family stayed behind at the camp that night.” or “but Jacob himself slept for part of the night in the camp.”"
32:22	kfyv			וַ⁠יָּ֣קָם בַּ⁠לַּ֣יְלָה ה֗וּא	Then during that night he got up	1	Make sure it is clear in your translation that this is the same night that was referred to in verse 21. Also, the phrase **got up** often refers to initiating an action, but here it may also imply that Jacob got up out of bed after sleeping for a while. Alternate translation: “Later that same night Jacob woke up and took” or “Sometime during that night”
32:22	fc8d			אֶת שְׁתֵּ֤י נָשָׁי⁠ו֙ וְ⁠אֶת שְׁתֵּ֣י שִׁפְחֹתָ֔י⁠ו וְ⁠אֶת אַחַ֥ד עָשָׂ֖ר יְלָדָ֑י⁠ו	his two wives and his two maidservants and his eleven sons	1	Consider what is the best way in your language to list these people. See what you did for a similar list of people in Gen 7:13. Alternate translation: “his two wives, two concubines and eleven sons”
32:22	b3kt			וַֽ⁠יַּעֲבֹ֔ר	and crossed over	1	" Alternate translation: “and walked across”"
32:22	e2wn			אֵ֖ת מַעֲבַ֥ר יַבֹּֽק	the ford of the Jabbok	1	A ford is a very shallow place in a stream that is fairly easy and safe for people and animals to walk across. The Jabbok Stream was a small river that flowed from east to west into the Jordan River about halfway between the Dead Sea and the Sea of Galilee. Jacob took his wives and children from the north side of the stream to the south side; his brother was coming towards them from further south. It might be helpful to include a map here in your translation that includes the places named in this chapter and shows where Jacob and Esau were coming from. Alternate translation: “a shallow place on the Jabbok River.” or “a place in the Jabbok Stream that was shallow.”
32:23	xi98			וַ⁠יִּקָּחֵ֔⁠ם וַ⁠יַּֽעֲבִרֵ֖⁠ם אֶת הַ⁠נָּ֑חַל	So he took them and had them cross over the stream	1	Verse 23 refers back to what already happened in verse 22. Make sure your translation does not sound like Jacob’s wives and children crossed the Jabbok Stream twice in verses 22-23. Alternate translation: “After he had taken them across the river,” or “After he did that,”
32:23	p97f		rc://*/ta/man/translate/figs-explicit	וַֽ⁠יַּעֲבֵ֖ר אֶת אֲשֶׁר ל⁠וֹ	and he sent what {belonged} to him across	1	At some point, Jacob went back to the north side of the Jabbok Stream, while his family waited for him on the south side. His belongings included the animals that he had not sent ahead to Esau as well as all his other possessions. Alternate translation: “he went back and had his servants take everything that he owned across the river too.” or “he went back and had his servants take all his livestock and other possessions across the river too.”
32:24	vh2l			וַ⁠יִּוָּתֵ֥ר יַעֲקֹ֖ב לְ⁠בַדּ֑⁠וֹ	Then Jacob was left alone	1	" Alternate translation: “After that, Jacob was alone there for a while,”"
32:24	fwnb		rc://*/ta/man/translate/grammar-honorifics	וַ⁠יֵּאָבֵ֥ק אִישׁ֙ עִמּ֔⁠וֹ	and a man wrestled with him	1	At some point, Jacob realized that this man was Yahweh in the form of a man (verse 30), so translation teams that capitalize references to God will capitalize all the pronouns that refer to him in verses 24-29 and may or may not capitalize “Man” in these verses. See what you did for a similar case when Yahweh appeared as a man to Abraham in Gen 18. Alternate translation: “and then a man came and wrestled with him”
32:24	hyuk			עַ֖ד עֲל֥וֹת הַ⁠שָּֽׁחַר	until the dawn came up	1	The word **dawn** refers to the time before sunrise when the sky begins to get light. Alternate translation: “until dawn” or “until daylight started to appear.”
32:25	ddzn		rc://*/ta/man/translate/writing-pronouns	וַ⁠יַּ֗רְא כִּ֣י לֹ֤א יָכֹל֙ ל֔⁠וֹ	And he saw that he was not prevailing over him	1	Make sure it is clear in your translation who is being referred to in verses 25-29. Alternate translation: “Then the man realized that he could not defeat him so” or “When the man saw that he was not able to defeat him”
32:25	dhow		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּגַּ֖ע בְּ⁠כַף יְרֵכ֑⁠וֹ	so he touched {him} on the socket of his hip	1	" Alternate translation: “he hit him on his hip,”"
32:25	ddyo		rc://*/ta/man/translate/writing-pronouns	וַ⁠תֵּ֨קַע֙ כַּף־יֶ֣רֶךְ יַעֲקֹ֔ב	so that the socket of Jacob’s hip was dislocated	1	Consider whether it is better in your language to use an active or passive clause here. Also consider whether it is more natural in your language to use a noun phrase or a pronoun here to refer to Jacob’s hip joint. Alternate translation: “so that it was put out of place” or “and his hip joint went out of place”
32:25	mc3x			בְּ⁠הֵֽאָבְק֖⁠וֹ עִמּֽ⁠וֹ	as he wrestled with him	1	" Alternate translation: “as he fought with the man.” or “as they fought against each other.”"
32:26	ymh4		rc://*/ta/man/translate/writing-quotations	וַ⁠יֹּ֣אמֶר	Then he said	1	" Alternate translation: “Then the man said to Jacob,” or “Then the man demanded,”"
32:26	c5o9			שַׁלְּחֵ֔⁠נִי	Release me	1	" Alternate translation: “You must let me go now,”"
32:26	y2gk			כִּ֥י עָלָ֖ה הַ⁠שָּׁ֑חַר	because the dawn has come up	1	See how you translated “the dawn came up” in verse 24. Alternate translation: “because it is dawn” or “because daylight is beginning to come!”
32:26	suau		rc://*/ta/man/translate/writing-quotations	וַ⁠יֹּ֨אמֶר֙	But he said	1	" Alternate translation: “But Jacob said to him,”"
32:26	p1he		rc://*/ta/man/translate/grammar-connect-exceptions	לֹ֣א אֲשַֽׁלֵּחֲ⁠ךָ֔ כִּ֖י אִם בֵּרַכְתָּֽ⁠נִי	I will not release you unless you bless me	1	" Alternate translation: “No! First you must bless me, and then I will let you go!” or “I will let you go only if you bless me!”"
32:27	as79		rc://*/ta/man/translate/writing-quotations	וַ⁠יֹּ֥אמֶר אֵלָ֖י⁠ו	So he said to him	1	" Alternate translation: “Then the man asked him”"
32:27	etk9		rc://*/ta/man/translate/figs-quotations	מַה שְּׁמֶ֑⁠ךָ	What {is} your name	1	Consider whether it is better to use a direct or indirect quote here in your language. Alternate translation: “Tell me your name.” or “what his name was.”
32:27	xvcd		rc://*/ta/man/translate/figs-quotations	וַ⁠יֹּ֖אמֶר יַעֲקֹֽב	And he said, “Jacob	1	Make sure in your translation that Jacob’s reply sounds respectful. Also consider whether it is better to use a direct or indirect quote here in your language.
32:28	twx4			וַ⁠יֹּ֗אמֶר	Then he said	1	" Alternate translation: “Then the man said to Jacob,”"
32:28	uf7y			לֹ֤א יַעֲקֹב֙ יֵאָמֵ֥ר עוֹד֙ שִׁמְ⁠ךָ֔	Your name will not be called Jacob anymore	1	The wording here is similar to what God said when he changed Abram’s name to Abraham (Gen 17:5) and Sarai’s name to Sarah (17:15). After that, Abraham and Sarah were no longer called by their previous names. In the case of Jacob, he continues to be referred to by both of his names in this chapter (**Jacob** in verses 29-30, 32; **Israel** in verse 32) and throughout the rest of the Bible, including by God (Gen 46:2). It could be that although God was changing Jacob’s primary name to “Israel,” he was still known by his previous name too. You could put some of that information in a footnote. Alternate translation: “You will no longer be named Jacob,”
32:28	qbvn		rc://*/ta/man/translate/translate-names	כִּ֖י אִם יִשְׂרָאֵ֑ל	but Israel	1	If you include the meaning of the name **Israel** in your translation or in a footnote, make sure it fits with how you translate **struggled** in the following clause.
32:28	udk7			כִּֽי שָׂרִ֧יתָ עִם אֱלֹהִ֛ים וְ⁠עִם אֲנָשִׁ֖ים	because you have struggled with God and with men	1	The Hebrew word for **struggled** here is more general than the word for “wrestled” in verses 24 and 25. Alternate translation: “because you have struggled against both God and men”
32:28	yhdd			וַ⁠תּוּכָֽל	and you have prevailed	1	See how you translated **prevailed** in verse 25 and Gen 30:8. It may be necessary to translate this term in slightly different ways, depending on the context. Alternate translation: “and you have overcome.”
32:29	bkfv		rc://*/ta/man/translate/grammar-honorifics	וַ⁠יִּשְׁאַ֣ל יַעֲקֹ֗ב וַ⁠יֹּ֨אמֶר֙	Then Jacob asked and said	1	Consider again whether or not you have capitalized references to the man in verses 24-29. See the note about this at verse 24. Alternate translation: “Then Jacob asked him”
